816,814 White Horse Pike,4,NULL,sale,"FOR SALE: +/- 3,035 SF RETAIL BUILDING STRATFORD, NJ",LOCATED ON WHITE HORSE PIKE,<p>Free Standing retail building with good signage on White Horse Pike. Current tenants are bridal and limo companies.</p>,<p>Free Standing retail building with good signage on White Horse Pike. Current tenants are bridal and limo companies.</p>,814 White Horse Pike,,Stratford,nj,8084,Camden,39.83953898,-75.01293864,"68 
69 
",SOLD,0,0,0,C - Commercial,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,9d10eaafc2a0b8f5f9f94a0ec1c61b13,NULL,NULL,1
819,Former Mall Chrysler,4,NULL,"sale
lease","FOR SALE: 23,900 SF FORMER MALL CHYRSLER MAPLE SHADE, NJ",5.75 ACRES ON ROUTE 38 W/ 412’ FRONTAGE,<p>Former Chrysler dealership across from Moorestown Mall and 1 mile from Cherry Hill Mall. Site is fully paved and ready for existing auto or redevelopment.</p>,<p>Former Chrysler dealership across from Moorestown Mall and 1 mile from Cherry Hill Mall. Site is fully paved and ready for existing auto or redevelopment.</p>,587 Route 38,,Maple Shade,nj,8052,,39.94250675,-75.00214825,73 ,,0,0,0,BD,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,341361b664390c1f0837ecfc63a26a17,NULL,NULL,1
820,Towne Line Shoppes,4,NULL,lease,STORES FOR LEASE,"VOORHEES, NJ",<p>Located at prime signalized intersection directly across from the high speedline into Philadelphia.</p>,<p />Located at prime signalized intersection directly across from the high speedline into Philadelphia. ,3 East Evesham Rd.,,Voorhees,nj,8043,Camden,39.85930441,-75.00652142,"65 

",,0,0,0,Commercial,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,2e73ec29dfdbf7fbd31531953bcb6887,NULL,NULL,1
821,1 White Horse Pike,4,NULL,sale,PRICE DRASTICALLY REDUCED - FORMER BURGER KING AVAILABLE,"OAKLYN, NEW JERSEY","<p>Good retail location. Ideal for restaurants, banks or professional offices. Minutes away from Interstate 295 and both the Walt Whitman &amp; Ben Franklin Bridges.</p>","<p>Good retail location. Ideal for restaurants, banks or professional offices. Minutes away from Interstate 295 and both the Walt Whitman &amp; Ben Franklin Bridges.</p>",1 White Horse Pike,,Oaklyn,nj,8103,Camden,39.9204501,-75.09015432,"65 

",SOLD,2700,0,0,B-1 Commercial,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,e867297ef37fe018e5ecd175b1c49d65,NULL,NULL,1
823,425 N. Haddon Ave.,4,NULL,sale,FOR SALE,RETAIL STORE WITH APARTMENT,<p>Property is currently 100% occupied. Both tenants can vacate upon a sale.</p>,<p>Property is currently 100% occupied. Both tenants can vacate upon a sale.</p>,425 N. Haddon Ave.,,Haddonfield,nj,8033,Camden,39.90351606,-75.03964608,64 ,,0,0,0,Business 4 (B4),0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,dc8c90a38a45a27019a6925850797399,NULL,NULL,1
824,Former Carl Harz Showroom,4,NULL,sale,FOR SALE,"36,500 SQUARE FEET",<p>Former Carl Harz Showroom. Two (2) warehouses also available.</p>,<p>Former Carl Harz Showroom. Two (2) warehouses also available.</p>,424 Broad Street,,Elmer,nj,8318,Salem,39.58610448,-75.17830526,"64 

",,0,0,0,LR-1,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,389ebfb848bc73f1c2e3135d40fc0c12,NULL,NULL,1
825,Willow Plaza,4,NULL,lease,RETAIL SPACE AVAILABLE,"ROUTE 42, TURNERSVILLE, NJ",<p>Great visibility along Route 42. Surrounded by dense population with direct access to the neighboring residential area. Minutes away from the Atlantic City Expressway and Interstate 295.</p>,<p>Great visibility along Route 42. Surrounded by dense population with direct access to the neighboring residential area. Minutes away from the Atlantic City Expressway and Interstate 295.</p>,4991 Route 42,,Turnersville,nj,8012,Gloucester,39.7492915,-75.0463962,"65 

",,0,0,0,,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,ae5a28d4fcf91ba87208deb84886d439,NULL,NULL,1
826,Former Irish Pub,4,NULL,sale,FORMER IRISH PUB,LIQUOR LICENSE AVAILABLE,<p>Former Irish Pub. Liquor license available.</p>,<p>Former Irish Pub. Liquor license available.</p>,168 White Horse Pike,,Clementon,nj,8021,Camden,39.80995952,-74.98053666,"64 

",Bank Owned,0,2,0,B-2,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,f3ac708c73bd791484d516c74d67e411,NULL,NULL,1
827,Former Taylor Rental,4,NULL,"sale
lease",FOR SALE: FORMER TAYLOR RENTAL,"ROUTE 130, DELRAN, NJ",<p>Strong retail corridor. Good visibility from highway. Great development opportunity.</p>,<p>Strong retail corridor. Good visibility from highway. Great development opportunity.</p>,8000 Route 130 North,,Delran,nj,,,,,"65 
69 
",New,0,1.48,40000,Commercial,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,91d00976b19d1708594d5577718c5e50,NULL,NULL,1
828,Eckenhoff Showcase,4,NULL,sale,BANK OWNED PROPERTY IN MAPLE SHADE,FOR SALE,<p>Former car dealership building with direct frontage on Route 38.</p>,<p>Former car dealership building with direct frontage on Route 38.</p>,481 Route 38,,Maple Shade,nj,8052,Burlington,39.94220501,-74.99683487,"67 

",SOLD,0,2,0,B-2,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,9f9b42ebcb3bd4209a452e7c8dd1388d,NULL,NULL,1
829,Washington Center,"4
6",NULL,sale,RETAIL STRIP CENTER,FOR SALE,<p>Excellent visibility with great signage. Plenty of on site parking. Easy access from Rt. 42. Surrounded by retail and professional.</p>,<p>Excellent visibility with great signage. Plenty of on site parking. Easy access from Rt. 42. Surrounded by retail and professional.</p>,5100 Rt 42,,Turnersville,nj,8012,,39.751321,-75.045404,"65 

",SOLD,0,0,0,,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,75abf6c48373021fd30919475816082f,NULL,NULL,1
830,424 White Horse Pike,4,NULL,lease,FORMER ADVANCE SPACE AUTO AVAILABLE,"WHITE HORSE PIKE, MAGNOLIA, NJ",<p>Former Advance Space Auto</p>,<p>Former Advance Space Auto</p>,424 White Horse Pike,,Magnolia,nj,8049,Camden,39.85269608,-75.02563477,"65 

",,0,0,0,,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,28ad9b5bee7b076eee2e7f4f9c848f3a,NULL,NULL,1
831,Former Lone Star Steakhouse,4,NULL,sale,RETAIL SPACE AVAILABLE,"EGG HARBOR, ATLANTIC COUNTY, NJ","<p>• Located at a signalized intersection&nbsp;with a high traffic count and great visibility<br />• Building fit for a new restaurant concept, but can be converted to retail space.<br />• Liquor License is available for sale in the township.<br />• Minutes from the Garden State Parkway and Atlantic City Expressway.</p>",Located at a signalized intersection with a high traffic count and great visibility. Building fit for a new restaurant concept. Liquor License is available for sale in the township.,3117 Fire Rd.,,Egg Harbor Township,nj,8234,Atlantic,39.39440575,-74.56029034,"65 

",,0,0,0,,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,32380e6526da80dc6009c6b00d01dbad,NULL,NULL,1
832,Former Sun National Bank,4,NULL,lease,RETAIL SPACE AVAILABLE,"SOMERDALE, CAMDEN COUNTY, NJ","<p>• Located at a signalized intersection.<br />• Free standing former bank branch can be easily converted into single retail building.<br />• Surrounding major retail and restaurant chains include, Wal-Mart, LA Fitness, Pizza Hut, Walgreens among others.<br />• Minutes away from Interstate 295.</p>","<p>• Free standing former bank branch can be easily converted into single retail building.<br />• Surrounding major retail and restaurant chains include, Wal-Mart, LA Fitness, Pizza Hut, Walgreens among others.<br />• Minutes away from Interstate 295.</p>",2 South White Horse Pike,,Somerdale,nj,8083,Camden,39.84418227,-75.01778808,"65 

",Leased,0,0,0,,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,a5766c128bec63379738d9d051710e97,NULL,NULL,1
833,Bellmawr Shopping Center,4,NULL,lease,NEW RETAIL CONTRUCTION AVAILABLE,"BELLMAWR, CAMDEN COUNTY, NJ",<p>Bellmawr Shopping Center. Brand new retail construction. Excellent highway visibility. Over 360' of retail frontage along Black Horse Pike. Minutes from both Interstate 295 and the NJ Turnpik</p>,<p>Bellmawr Shopping Center. Brand new retail construction. Excellent highway visibility. Over 360' of retail frontage along Black Horse Pike. Minutes from both Interstate 295 and the NJ Turnpik</p>,115 South Black Horse Pike,,Bellmawr,nj,8031,Camden,39.86525,-75.078515,"65 

",,0,0,0,,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,a0a4a3477fe5436bc047cccdcbf3eb15,NULL,NULL,1
834,1204 Route 130 N.,4,NULL,"sale
lease",Heading 1,Heading 2,<p>13000 former retail building (Burlington Carpet One) with warehouse directly on Route 130 in Burlington. Seller is very motivated.</p>,<p>13000 former retail building (Burlington Carpet One) with warehouse directly on Route 130 in Burlington. Seller is very motivated.</p>,1204 Route 130 N.,,Burlington,nj,8016,Burlington,40.08328824,-74.83659724,"65 
67 ",,0,0,0,,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,86dd2b1cf7e5b93f7dc929a61f9a8254,NULL,NULL,1
835,5120 Route 38,4,NULL,"sale
lease",AUTO REPAIR BUILDING AVAILABLE,"PENNSAUKEN, CAMDEN COUNTY, NJ",<p>Auto Repair Building.</p><p>Zoning:  C-1 Commercial District</p><p>Acreage:  .48</p><p>Parking:  40 spaces</p>,"Auto Repair Building.<br />
Zoning:  C-1 Commercial District<br />
Acreage:  .48<br />
Parking:  40 spaces",5120 Route 38,,Pennsauken,nj,8109,Camden,39.93495121,-75.06743298,"64 

",New,0,0,0,C-1 Commercial District,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,ef47686b911461cc282c9e36a2e4124e,NULL,NULL,1
838,127 Cross Keys Road,4,NULL,lease ,PADSITES/INLINE RETAIL BOOMING COMMERCIAL CORRIDOR,WILL BUILD TO SUIT,"<p>• New Construction in rapidly developing area<br />• Great high visible site on heavily traveled Cross Keys Rd<br />• Close proximity and easy access to Route 30, Route 73, AC Expressway, Rt 42, and Black Horse Pike<br />• Proposed Walmart within 1?4 Mile • Possible Tax Incentives and Low&nbsp;Interest Financing<br />• Ideal for Banks, Fast Food, Convenient Stores, Restaurants and many others.</p>","<p>• New Construction in rapidly developing area<br />• Great high visible site on heavily traveled Cross Keys Rd<br />• Close proximity and easy access to Route 30, Route 73, AC Expressway, Rt 42, and Black Horse Pike<br />• Proposed Walmart within 1?4 Mile • Possible Tax Incentives and Low&nbsp;Interest Financing<br />• Ideal for Banks, Fast Food, Convenient Stores, Restaurants and many others.</p>",127 Cross Keys Road,,Pine Hill,nj,,camden,NULL,NULL,"65 
68 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57936089846df9541d411f26d8684d97,NULL,NULL,1
840,614 Hampton Road,5,NULL,sale,FOR SALE,(2) INDUSTRIAL BUILDINGS / APPROX. 12 ACRES,"<p>Single story building(s) with fenced lot, ideally situated off Route 38 and Cuthbert Blvd. Minutes from Ben Franklin Bridge. Within close proximity to NJTP-Exit 4 and I-295.</p>","<p>Single story building(s) with fenced lot, ideally situated off Route 38 and Cuthbert Blvd. Minutes from Ben Franklin Bridge. Within close proximity to NJTP-Exit 4 and I-295.</p>",614 Hampton Road,,Cherry Hill,nj,8002,camden,39.94224531,-75.04715766,"63
64
",SOLD,191000,14.31,0,,80000,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,2cfa0e3d189d85e53a7f04f95ed2e807,NULL,NULL,1
841,2840 Mt. Ephraim Avenue,5,NULL,"sale
lease",FREE STANDING BUILDING,"12,290 SQUARE FEET","<p>Free standing building on Mt. Ephraim Avenue in Haddon Township.</p><p>Zoning:&nbsp; C-2</p><p>Parking:&nbsp; 30 +/- spaces</p><p>Loading:&nbsp; 1 drive-in door, 20.6' wide</p><p>Ceiling Height:&nbsp; 13' 3""</p>","Zoning:  C-2<br />
Parking:  30 +/- spaces<br />
Loading:  1 drive-in door, 20.6' wide<br />
Ceiling Height:  13' 3""",2840 Mt. Ephraim Avenue,,Haddon Township,nj,8104,camden,39.90832741,-75.0970412,"64 

",Price Reduced,0,0,0,C-2,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,c55a951ac3cec85651bcc6e33ab32687,NULL,NULL,1
842,1995 Ferry Avenue,5,NULL,"sale
lease",FOR SALE/LEASE,"10,000 SQUARE FEET",<p>Loading:&nbsp; Three (3) tailgate and one (1) drive-in</p><p>Parking:&nbsp; 18 cars and large fenced in area</p><p>Ceiling Height:&nbsp; 16'</p>,"Loading:  Three (3) tailgate and one (1) drive-in<br />
Parking:  18 cars and large fenced in area<br />
Ceiling Height:  16'",1995 Ferry Avenue,,Camden,nj,8104,camden,39.919748,-75.097306,"64 

",Leased,0,0,0,C-2,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,5cbb620a2eac16b5ab8f69d7bd76950d,NULL,NULL,1
843,1253 Glen Ave,5,NULL,"sale
lease",SALE/LEASE,"31,690 SQUARE FEET",<p>Loading:  Three (3) tailgates and three (3) drive-in doors.</p><p>Zoning:  SRI-Specialty Restricted Industrial</p><p>Lot Size:  3.67 Acres</p>,"Loading:  Three (3) tailgates and three (3) drive-in doors.
Zoning:  SRI-Specialty Restricted Industrial
Lot Size:  3.67 Acres",1253 Glen Avenue,,Moorestown,nj,,Burlington,39.9688817,-74.948886,"64

",Under Agreement,0,0,0,,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,033e9b25ddb8829da4d947f2e18d3a39,NULL,NULL,1
1154,1924 Route 70 East,3,NULL,sale,,,"<p>Free-Standing Medical Office Building located on Route 70.</p><p>Ideal for Medical or Professional Use.</p><p>Abundant parking.</p><p>Large reception area, numerous exam rooms, and back office.</p>","Free-Standing Medical Office Building located on Route 70.<br />
Ideal for Medical or Professional Use.<br />
Abundant parking.<br />
",1924 Route 70 East,,Cherry Hill,nj,,Camden,39.902476,-74.964183,"63
381
",,0,1,0,01-Office,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},1154,904cdcfa0ae217883018d5e9005573ab10c55e19,,,1
844,1585 DeHirsch Ave,5,NULL,sale,BANK OWNED - FOR SALE,"44,000 SF ON 65 +/- ACRES",<p>Located at the blinking light intersection of Rt. 550 & Rt. 610. Building occupies approximately 12 acres +/- and approximately 52 acres of vacant land. Near Woodbine Airport and Gentilini Ford.</p>,<p>Located at the blinking light intersection of Rt. 550 & Rt. 610. Building occupies approximately 12 acres +/- and approximately 52 acres of vacant land. Near Woodbine Airport and Gentilini Ford.</p>,1585 DeHirsch Ave,,Woodbine,nj,8270,cape may,39.22009652,-74.78084517,"68

",SOLD,0,65,0,LIM (Light Industrial Manufacturing),0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,7d0e6ecc5907f9f4fa2aac39e64ae36a,NULL,NULL,1
845,Former Carl Harz Warehouse,5,NULL,sale,WAREHOUSE FOR SALE,"22,847+/- SQUARE FEET",<p>Zoning:&nbsp; R-2</p><p>Lot Size:&nbsp; 2.09 Acres</p>,"Zoning:  R-2<br />
Lot Size:  2.09 Acres",446 Salem Street,,Elmer,nj,8318,salem,39.58614838,-75.17828115,"64 

",,0,0,0,R-2,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,499c1d08ba164d0cdfc92cf48731bb0e,NULL,NULL,1
846,30 State Street,5,NULL,sale,FOR SALE,8000 SQUARE FEET,<p>Former Carl Harz Warehouse</p><p>Lot Size:  .60 Acres</p>,"Former Carl Harz Warehouse<br />
Lot Size:  .60 Acres",30 State Street,,Elmer,nj,8318,salem,39.59343927,-75.17029389,"64

",,0,60,0,,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,f9edd170a8c63e7d15d8fa4e6fca4239,NULL,NULL,1
847,1205 Warren Avenue,5,NULL,lease,Heading 1,Heading 2,<p>Warehouse with 3 drive-in doors. Good regional access and directly off Route 70. Other Tenants include: Lumber Liquidators and Bounce-U.</p>,<p>Warehouse with 3 drive-in doors. Good regional access and directly off Route 70. Other Tenants include: Lumber Liquidators and Bounce-U.</p>,1205 Warren Avenue,,Cherry Hill,nj,8002,camden,39.9183262,-75.0279692,"68 

",New,0,0,0,,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,5555d13905c47b71109ecfcf280f47ef,NULL,NULL,1
849,115 East 3rd Street,5,NULL,"sale
lease",MOORESTOWN OFFICE/FLEX BUILDING,FOR SALE,<p>Freestanding Office/Flex building located directly off of Chester Ave. in the middle of Moorestown.</p>,<p>Freestanding Office/Flex building located directly off of Chester Ave. in the middle of Moorestown.</p>,115 East 3rd Street,,Moorestown,nj,8057,burlington,39.9687,-74.9429,"64 
67 
",,0,0,0,,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,1c1843e96253cc82476c74e97b7b8b8a,NULL,NULL,1
850,Lincoln Shopping Center,4,NULL,lease,RETAIL SPACE AVAILABLE,"VINELAND, CUMBERLAND COUNTY, NJ",<p>• Located at a signalized intersection.<br />• Great opportunity for an anchor position in a center to be fully rehabbed.<br />• Prominent corner pad site with an option for a ground lease or a build-to-suit.</p>,<p />• Located at a signalized intersection.<br />• Great opportunity for an anchor position in a center to be fully rehabbed.<br />• Prominent corner pad site.,1780 Lincoln Drive,,Vineland,nj,8361,cumberland,39.45911941,-74.98619075,"65

",,0,0,0,Commercial,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,959cdcd7bd812ea2e1521d3e3a822b62,NULL,NULL,1
851,Pro Dent Professional Center,3,NULL,"sale
lease",PRO DENT PROFESSIONAL CENTER,FOR LEASE OR SALE — CLASS A BUILDING,<p>Free-standing Medical/Dental office building. New long term lease in place of 5000/sf with national credit tenant.</p>,<p>Free-standing Medical/Dental office building. New long term lease in place of 5000/sf with national credit tenant.</p>,526 South Burnt Mill Road,,Voorhees,nj,8043,camden,39.8474549,-75.00587,67 ,,0,0,0,Commercial,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,09e8a8e190dffb4072093c1d59ae239f,NULL,NULL,1
861,101 Foster Rd,3,NULL,"sale
lease","For Sale/LEase: 11,000 SF Moorestown, NJ",Good Stand Alone Building,Description.,NULL,101 Foster Ave,,Moorestown,nj,8057,Burlington,39.97779035,-74.98915354,68 ,,0,0,0,,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,3caee6565eaaa300bb5d5a2c96042f53,NULL,NULL,1
871,Test 20110727-10,3,NULL,sale ,,,Test Item,Test Item,227 Sandy Bank Rd,,Media,pa,19063,Delaware,39.9322492,-75.3840684,68 ,,0,0,0,,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},NULL,c3d8ce2f4300cfbf9897607d6c735ffb,NULL,NULL,0
906,Cherry Hill Plaza,3,NULL,sale,Cherry Hill Plaza,"For Lease 1,200 - 5,700 SF",<p>Located at Route 70 and I-295. Broker bonus of $1.00/SF. (Min. 5 year term.)</p>,Test Item 46,1415 Route 70 East,,Cherry Hill,nj,,,39.9171497,-75.3840425,"63
64",,0,0,0,,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},906,38c6587407232225e2331529b0554c03,NULL,NULL,0
941,314 Hurffville Cross Keys Rd,6,NULL,sale,6 Acres for Sale,"Washington Township, NJ",<p>Only undeveloped piece of land available between Kennedy Hospital and new Virtua Medical Center. Directly next to Echo Plaza. 300 Feet of frontage on Hurffville Cross Keys Road.</p>,Only undeveloped piece of land available between Kennedy Hospital and new Virtua Medical Center. 300 Feet of frontage on Hurffville Cross Keys Road.,314 Hurffville Cross Keys Rd,,Sewell,nj,8080,Gloucester,39.72583091,-75.05313946,67 ,,0,6,0,NC,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},941,62ea98bcbdaf6ee46943d1e60c138dfbb1e59c55,NULL,NULL,1
950,Garwood Plaza,6 ,NULL,"sale 
lease ",,,..,..,2903 New Brooklyn-Erial Road,,sicklerville,nj,8081,,39.7734105,-75.0063619,"65 
69 
",,0,0,0,,0,,,,,,,,,,950,cad1e2a65df872f056d7af914e7d0f1e41e2f21e,,,0
951,Garwood Plaza,6 ,NULL,"sale 
lease ",,,Garwood,Garwood,2903 New Brooklyn-Erial Road,,sicklerville,nj,8081,,39.7734105,-75.0063619,"65 
69 
",,0,0,0,,0,,,,,,,,,,951,cad1e2a65df872f056d7af914e7d0f1e41e2f21e,,,0
952,Garwood Plaza,6 ,NULL,"sale 
lease ",,,Garwood plaza,Garwood Plaza,2903 New Brooklyn-Erial Road,,sicklerville,nj,8081,,39.7734105,-75.0063619,"65 
69 
",,0,0,0,,0,,,,,,,,,,952,cad1e2a65df872f056d7af914e7d0f1e41e2f21e,,,0
953,Garwood Plaza,4,NULL,"sale
lease",,,<p>Occupancy:&nbsp; Immediate</p><p>Parking:&nbsp; 50 + spaces</p>,Occupancy:  Immediate.  Parking: 50+ spaces,2903 New Brooklyn-Erial Road,,Sicklerville,nj,8081,,39.7734105,-75.0063619,"65 

",,12000,0,0,,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},953,cad1e2a65df872f056d7af914e7d0f1e41e2f21e,,,1
954,Test 20110901,3 ,NULL,sale ,Test,Test 2,Test Description,Test Description,227 Sandy Bank Rd,,Media,pa,19063,Delaware,39.9322492,-75.3840684,"63 
64 
68 ",,0,0,0,C-2,0,,,,,,,,,,954,9e0fb6ddfca86a0c9e70cb1bd8660e564072fcb6,,,0
955,Test 20110901,3 ,NULL,sale ,Test,Test 2,Test Description,Test Description,227 Sandy Bank Rd,,Media,pa,19063,,39.9322492,-75.3840684,"63 
64 
65 ",,0,0,0,,0,,,,,,,,,,955,9e0fb6ddfca86a0c9e70cb1bd8660e564072fcb6,,,0
956,Test 20110901-01,3 ,NULL,sale ,Test,Test 2,Test,Test,227 Sandy Bank Rd,,Media,pa,19063,Delaware,39.9322492,-75.3840684,"63 
64 
65 ",,0,0,0,,0,,,,,,,,,,956,c70f03c88aaa8994aac5c3a2346f7f5970b55700,,,0
959,Cherry Hill Plaza,3,NULL,lease,,,<p>Located at Routes 70 & I-295.<br /><br />New Elevators</p><p>New HVAC</p><p>New Lobby Renovations</p><p>New canopy/entrance coming in 2014.</p>,Located at Routes 70 & I-295.  New Elevators.  New HVAC.  New Lobby Renovations.  New canopy/entrance coming in 2014.,1415 Route 70 E,,Cherry Hill,nj,8034,Camden,39.909821,-74.991021,"64
63
",,0,0,0,,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},959,66bdf7526cf1629fbcb0a4214c5ed6d1df298169,,,1
960,Test 20110909-01,3 ,NULL,"sale 
lease ",Test1,Test2,This is a test,This is a test,1234 Main St,,Marlton,nj,,Camden,39.8654438,-74.945031,"68 

",,0,0,0,,0,,,,,,,,,,960,70fa2ef4d88abeab0df032597c7fda65f4525277,"<a href=""http://markeim-chalmers.com/index.php?option=com_rsform&amp;task=submissions.view.file&amp;hash=836068275dcc4fb4647f1a6e01eded26"">listings_user1_orig__2007022047.jpg</a>","<a href=""http://markeim-chalmers.com/index.php?option=com_rsform&amp;task=submissions.view.file&amp;hash=86f572e700ac3ec3149552e7d2a94db6"">listings_user2_orig_2007050253.jpg</a>",0
961,Test20110909-02,3 ,NULL,sale ,Test,Test,This is a test,This is atest,1234 Main St,,Cherry Hill,nj,,Camden,39.8654438,-74.945031,"68 

",,0,0,0,,0,,,,,,,,,,961,5660af6049fe4a2818a55311598b30b98a09a07a,,,0
962,Former Fuddruckers,4,NULL,"sale
lease",,,<p>Turnkey Restaurant Facility</p><p>Liquor License also available</p><p>75 Parking spots plus additional parking on site</p><p>Excellent visibility</p>,"Turnkey Restaurant Facility<br />
Liquor License also available<br />
75 Parking spots plus additional parking on site<br />
Excellent visibility",1170 White Horse Road,,Voorhees,nj,8043,Camden,39.852527,-74.984376,"65
67
",Leased,0,0,0,Commercial,0,{demograph,{demograph,{demograph,{demograph,{demographics_row_1:value},{demographics_row_2:value},{demographics_row_3:value},{demographics_row_4:value},{demographics_row_5:value},962,0a1e06875edc8f109af3b6eed7558e211f5939d0,,,1
